dist,corr,no_jobs,no_machines,problem,type,objective,instance,cost,time,no_evals
uniform,machine-correlated,30,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_5_10.txt,39496,270000,1208998951
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_01.txt,2914,270011,1424665590
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_02.txt,2767,270020,1366926867
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_03.txt,2053,270014,1332192228
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_04.txt,3155,270017,1377206668
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_05.txt,2432,270000,1337229778
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_06.txt,2702,270000,1494498590
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_07.txt,3151,270000,1340857684
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_08.txt,2810,270006,1348458694
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_09.txt,2954,270013,1344547918
uniform,machine-correlated,30,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_5_10.txt,2485,270005,1312928482
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_01.txt,47434,270013,595974953
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_02.txt,44450,270000,637349147
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_03.txt,31571,270006,593322900
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_04.txt,52462,270000,638754302
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_05.txt,39500,270015,621594026
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_06.txt,42559,270010,626646426
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_07.txt,52458,270007,619999907
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_08.txt,44908,270007,612262077
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_09.txt,47862,270000,624632708
uniform,machine-correlated,30,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_5_10.txt,38889,270000,635315967
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_01.txt,2913,270007,2026514290
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_02.txt,2767,270054,1962105191
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_03.txt,2040,270044,1941075230
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_04.txt,3155,270039,2017261377
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_05.txt,2427,270047,1881522993
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_06.txt,2702,270000,1974559862
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_07.txt,3151,270000,2000719242
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_08.txt,2810,270002,1994223742
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_09.txt,2954,270021,2009170865
uniform,machine-correlated,30,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_5_10.txt,2480,270000,2125302242
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_01.txt,116379,540074,302089234
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_02.txt,220272,540004,318739855
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_03.txt,125821,540025,316718287
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_04.txt,138485,540060,304115372
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_05.txt,114025,540033,305647781
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_06.txt,153239,540023,329508857
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_07.txt,177760,540034,308685707
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_08.txt,107875,540035,303694977
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_09.txt,83900,540022,313813196
uniform,machine-correlated,30,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_30_10_10.txt,120897,540043,309332436
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_01.txt,4813,540006,315969345
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_02.txt,8130,540074,313126461
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_03.txt,5499,540099,328036602
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_04.txt,6015,540018,338430046
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_05.txt,3954,540029,320414198
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_06.txt,6154,540016,338663846
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_07.txt,6248,540024,331531939
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_08.txt,3891,540080,345088326
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_09.txt,3028,540014,339912637
uniform,machine-correlated,30,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_30_10_10.txt,4567,540056,316450914
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_01.txt,42437,540056,2181469221
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_02.txt,55014,540058,2252420287
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_03.txt,49896,540028,2256497918
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_04.txt,51265,540000,2369074008
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_05.txt,33064,540007,2369533924
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_06.txt,56135,540045,2263944690
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_07.txt,50378,540021,2213252773
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_08.txt,37903,540032,2147296862
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_09.txt,41483,540041,2156945989
uniform,machine-correlated,30,10,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_30_10_10.txt,37970,540022,2251926382
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_01.txt,2608,540024,2616830358
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_02.txt,3134,540036,2524988576
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_03.txt,2967,540007,2299245892
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_04.txt,3111,540000,2457378981
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_05.txt,2081,540054,2290563454
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_06.txt,3228,540026,2422002355
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_07.txt,2992,540088,2485240589
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_08.txt,2235,540049,2379357825
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_09.txt,2450,540039,2410510136
uniform,machine-correlated,30,10,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_30_10_10.txt,2318,540031,2380966251
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_01.txt,42390,540011,727837954
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_02.txt,53747,540022,710818537
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_03.txt,49616,540025,730414502
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_04.txt,51207,540002,760015758
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_05.txt,33052,540000,723627280
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_06.txt,55974,540023,739561300
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_07.txt,50160,540006,741452331
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_08.txt,36896,540015,790223060
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_09.txt,40338,540035,701555105
uniform,machine-correlated,30,10,flowshop,PERM,FLOWTIME,uniform_machine-correlated_30_10_10.txt,37695,540000,783730128
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_01.txt,2608,540101,2386243250
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_02.txt,3070,540026,2356757189
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_03.txt,2967,540010,2486939989
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_04.txt,3104,540015,2454568994
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_05.txt,2081,540034,2443859968
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_06.txt,3223,540025,2491189503
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_07.txt,2985,540054,2426567125
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_08.txt,2214,540056,2463454075
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_09.txt,2405,540078,2762724024
uniform,machine-correlated,30,10,flowshop,PERM,MAKESPAN,uniform_machine-correlated_30_10_10.txt,2317,540000,2435058551
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_01.txt,102230,450096,296747700
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_02.txt,108412,450041,306080388
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_03.txt,254758,450054,318707349
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_04.txt,129000,450087,310404488
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_05.txt,295704,450069,306649223
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_06.txt,161097,450069,301014295
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_07.txt,197323,450092,305236503
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_08.txt,102079,450100,311219770
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_09.txt,61640,450044,306952996
uniform,machine-correlated,50,5,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_5_10.txt,201693,450072,303235095
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_01.txt,3420,450080,330841012
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_02.txt,3502,450053,327972244
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_03.txt,6705,450030,350969997
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_04.txt,4933,450060,330485807
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_05.txt,7237,450074,331247911
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_06.txt,4501,450050,348120139
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_07.txt,5508,450061,326000759
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_08.txt,3066,450058,342044570
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_09.txt,2509,450030,338374104
uniform,machine-correlated,50,5,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_5_10.txt,5977,450054,334635744
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_01.txt,78343,450048,1454153778
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_02.txt,86658,450030,1508508919
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_03.txt,118395,450016,1513178697
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_04.txt,129082,450000,1403216840
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_05.txt,113581,450029,1490245521
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_06.txt,99206,450054,1519062391
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_07.txt,115126,450033,1470499229
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_08.txt,75554,450056,1438098748
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_09.txt,55600,450017,1440640692
uniform,machine-correlated,50,5,flowshop,NOWAIT,FLOWTIME,uniform_machine-correlated_50_5_10.txt,96181,450000,1440150369
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_01.txt,3019,450019,1671182777
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_02.txt,3502,450098,1698947334
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_03.txt,4630,450011,1658420551
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_04.txt,4933,450017,1664505133
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_05.txt,4415,450078,1651568622
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_06.txt,3906,450058,1690382819
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_07.txt,4370,450020,1597610763
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_08.txt,3066,450017,1702796398
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_09.txt,2378,450089,1592756743
uniform,machine-correlated,50,5,flowshop,NOWAIT,MAKESPAN,uniform_machine-correlated_50_5_10.txt,3813,450041,1592454409
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_01.txt,75958,450048,658627376
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_02.txt,86488,450014,663836818
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_03.txt,118395,450028,639919544
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_04.txt,128996,450045,681658089
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_05.txt,112875,450050,646985717
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_06.txt,99165,450053,625051940
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_07.txt,113493,450037,659977964
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_08.txt,74960,450039,611899368
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_09.txt,55054,450005,710308038
uniform,machine-correlated,50,5,flowshop,PERM,FLOWTIME,uniform_machine-correlated_50_5_10.txt,94259,450083,583876903
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_01.txt,2966,450030,3320597185
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_02.txt,3502,450000,3631325283
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_03.txt,4630,450000,3439324065
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_04.txt,4933,450005,3520538160
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_05.txt,4411,450003,3521763352
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_06.txt,3906,450009,3590700244
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_07.txt,4346,450003,3321907027
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_08.txt,3066,450006,3515763091
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_09.txt,2378,450018,3405420741
uniform,machine-correlated,50,5,flowshop,PERM,MAKESPAN,uniform_machine-correlated_50_5_10.txt,3795,450019,3537187610
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_01.txt,316181,900060,375698029
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_02.txt,443491,900060,374358259
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_03.txt,257431,900060,376686945
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_04.txt,395426,900060,373872239
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_05.txt,370210,900060,376799757
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_06.txt,439565,900060,379765299
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_07.txt,518420,900060,375036863
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_08.txt,388372,900060,377209901
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_09.txt,347106,900060,373622127
uniform,machine-correlated,50,10,flowshop,NOIDLE,FLOWTIME,uniform_machine-correlated_50_10_10.txt,434706,900060,373664415
uniform,machine-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_10_01.txt,7626,900061,380084045
uniform,machine-correlated,50,10,flowshop,NOIDLE,MAKESPAN,uniform_machine-correlated_50_10_02.txt,9524,900060,380723375
